"","CNS","Crystal cells","Dorsal vessel","Epidermis","Fatbody","Gastric caecum","Germ cells","Glia","Malphigian tubules","Midgut","Muscle","Plasmocytes","PNS","Ring glands","Salivary glands","Trachea"
"CG11779",0.137421149099439,0.0121280797841722,0.185968303423205,0.0665886626938471,0.661104285625868,0.931653301258708,0.316027654344882,0.25897964067043,0.566725148309714,0.484570920647094,0.183058583165966,0.235438241454034,0.116698946900409,0.278425682547272,0.0390183342467796,0.02386109332995
"nos",0.00948538619780744,0,0.00835311527231559,0,0.000480748429237792,0,0.0301123595048615,0,0,0,0,0,0,0,0,0
"Nsun5",0.428485576286183,0.146243770014243,0.395954360088402,0.147947047691843,0.28949702306674,0.260255465752936,0.366021807849451,0.26770755213592,0.391105695333523,0.361449155131426,0.0647217577755792,0.204301630433709,0.195192938837434,0.31591687504283,0.00866646502691371,0.0810511148534929
"CG42359",0.292363316837807,0.113491281052879,0.308891780737035,0.174422434477214,0.254145202650922,0.527793553161721,0.382129287242165,0.688913603812899,0.939486273484399,0.760902373745844,0.115056829820709,0.137657953690717,0.285694720429131,0.301086151505301,0,0.0717918390503497
"sqz",0.215902678781346,0.00309949887302221,0.0755526693706685,0.0945922866381918,0.0202951082847227,0.0168907067775416,0.0471179193486715,0.102790675747613,0.0160210351951395,0.0283787438477851,0.0218093340854406,0.0421313143914811,0.157693359343617,0.0729997671963333,0,0.0360810204582113
"CG14282",0.000521272201498664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG5555",0.129841253635337,0.0543494016741507,0.090780200312191,0.0770634923966203,0.0237704832851734,0.0230821550885418,0.17979000007833,0.0517363067227324,0.0447959954638364,0.050761465297173,0.0322538673628373,0.0825341377778857,0.0834720215220992,0.0428190338130274,0,0.0455568249302442
"CG31475",0.289802804856228,0.0237864275783129,0.0174025153696735,1.00140762958399,0.0104986129271744,0.00289822813924479,0.01811460638229,0.0814125193548409,0.00682097861723444,0.010017506185734,0.0203621335815016,0.0340766739172022,0.462167694893022,0.0677358758942738,0,0.481192784612226
"CR46039",0,0,0,0.000915121057704239,0,0,0,0,0,0,0,0,0,0,0,0
"cry",0.0107833032796049,0,0.0115936127674633,0.00046546483645893,0.000739387440001308,0,0,0,0,0.00284476433998291,0,0.00720699943785405,0.0134956277716586,0.237302727544142,0,0.00118112268309498
"vib",1.34834558474739,7.20708498162491,2.2162669978202,0.557169523721519,0.532641445897529,1.31202066839438,0.816364637642547,1.18951233326015,1.351937637038,1.4495559803851,0.163603768543639,1.03146325344493,1.4919891306773,0.9959050299438,0.298604069048859,1.44172890461751
"CG11703",0.000368404013945934,0,0,0,0,0,0,0.0107858831196675,0,0.000761511386879768,0,0,0,0,0,0
"CG5250",0.00403799709124684,0,0,0,0.000545335618864616,0,0,0.0170853306266097,0,0,0,0,0.0042571808313383,0,0,0
"CG3773",0.0981977954690931,0.188331730860966,0.17625009954764,0.117876814010627,0.0778698326398268,0.0812006863399404,0.194311810743448,0.140212885602436,0.113402060951404,0.102096190353275,0.053909896014585,0.145585986684314,0.136988118407006,0.120644917570859,0.00866646502691371,0.107593119119082
"unc79",0.938931786584526,0.0251100728045185,0.0444284346042124,0.0333643109049005,0.037863210193756,0.00697044549405283,0.0134476537105965,0.136273335627689,0.00587189261093646,0.0250686604670233,0.0111092245609038,0.0109010556447029,0.285318373083811,0.126623149679062,0,0.0192035770335033
"CG5217",0,0,0,0,0.000417715585311015,0,0.00626566499226761,0,0,0,0,0,0,0,0,0
"CG14280",0,0,0,0.00278492251728226,0,0,0,0,0,0,0,0,0,0,0,0
"CR44173",0,0,0,0.00040166076556168,0,0,0,0,0,0,0,0,0,0,0,0
"CR43451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG44174",0,0,0,0.00177830376458284,0,0,0,0,0,0,0,0,0,0.00265003996260264,0,0
"Dl",1.67433042347801,0.540641129434994,0.525780661690543,1.6437932622983,0.0579169752039564,0.0443252667558622,0.134203954451708,0.0822940963551579,0.023504720827113,0.0522546950463651,0.0616112080994695,0.302865811569834,0.945364552676834,0.246350694164227,0.3246034641296,1.30426268053097
"CR44175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hpRNA:CR46343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CR43258",0.00234524737978617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG43203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ino80",0.149330396211645,0.00309949887302221,0.0503251269722419,0.0185462427434816,0.0675168743794686,0.0827771550390846,0.193652080479328,0.0107973834371927,0.100048255044764,0.0746540726652359,0.00907249943222826,0.0429178289075002,0.0733611234653668,0.0341350315151537,0,0.015507594882932
"CG3581",0.000434562164241146,0,0,0,0.000369988551062664,0,0,0,0,0,0,0,0,0,0,0
"CG31404",0,0,0,0.000381216400539497,0,0,0,0,0,0,0,0,0,0,0,0
"CG31245",0.00010556145010693,0,0,0,0.000214919879910508,0,0,0,0,0,0,0,0,0,0,0
"CR34285",5.82268673986681e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG3734",0.000360900462533642,0,0.000885403703803065,0,0.00116855982635754,0,0.00378814998497999,0.00223008202241678,0.0325087483624029,0.525986547803444,0,0,0.000763967970184469,0,0,0.0581735981226075
"CG18493",0.00629368072258636,0,0,0.000479187543270635,0.00116566007684518,0.00278278679400699,0,0,0.00225857626012315,0.471837633074439,0,0,0.000376236963671386,0,0,0.00287423499451723
"CG3739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG31244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG5316",0.421050356191188,0.0442157502200936,0.313077115410482,0.148334305549164,0.185812337119438,0.168736770200442,0.185886580233675,0.295011897598351,0.216230743143779,0.173073838390772,0.0381146949700966,0.217165911456371,0.320173574102099,0.276922889637427,0.0390183342467796,0.0640239270951104
"CG11626",0.00446858663548082,0,0,0.000160706594755822,0.000234225119711873,0.0015835713969,0,0.00310726238686846,0.00125981902951605,0,0.00517685117329795,0,0,0,0,0
"CG31221",5.35642295139567,0.0859429390683706,0.298607189874397,0.260672794341586,0.134894024383079,0.0229336064193775,0.111072035293784,0.907170665557209,0.0165130265047881,0.104936631996761,0.0689145789644373,0.376817600468163,5.6716632357096,0.252188496637365,0,0.154805760586582
"CG3517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dys",0.613480148881508,0.115560397835983,1.38591451878041,1.10239068011755,0.571640640785763,0.77952458101884,0.229114733966254,2.72323881987299,3.7526639024198,0.495609426785546,0.941035467204852,0.603884212029159,2.34560421305199,0.598343447519129,0.636162418632781,1.38656327776443
"CG6255",0,0,0,0,0.000646093784201125,0,0,0,0,0.000753323175530859,0,0,0.000762456112073119,0,0,0.000531563722264334
"CG15025",0.00066696330119601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"snoRNA:Me18S-A1374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cpr92A",0.00103110230013927,0.0140962208032027,0.114969288828722,0.00154277555769033,0.000645232000312314,0,0,0.21866590788739,0.00134951309567508,0.000956932392322567,0.00329593823011516,0,0.0819198727305825,0,0,0.00108430541766
"CG7333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG7342",0.00197162310447715,0,0.04078491623201,0.0033032938271062,0.00335876075039763,0,0,0.341811534973554,0.0019657321569791,0.000356884574677812,0.00977921253742103,0,0.0947843223981421,0.00802098932486531,0,0.00198696550627881
"CG17751",0,0,0,0,0,0,0,0,0.297934997869863,0.00111881452203349,0,0,0,0,0,0
"CG17752",0.000189262015166549,0,0,0,0,0,0,0,0.0578419760389104,0,0,0,0,0,0,0
"CG16727",0,0,0,0,0,0,0,0,0.0870290456577801,0,0,0.00656784252940751,0,0,0,0
"CG6231",0.366085134184729,0.0102337745014806,0.972015097947032,0.484410091796446,0.022819844067379,0.0791570076029941,0.252872757024962,3.81050572254622,0.530932140294149,0.0766698833373197,0.0446486364445294,0.133795678187066,0.619942937582096,0.0478632252289118,0.0173329300538274,0.269600420718032
"mir-9373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"subdued",0.0821157477192518,0,0.0369609941637763,0.0210446716746006,0.0250206767817789,0.0353169284186691,0.0401911893036799,0.141834226055631,0.082084989717726,0.0195441255405463,0.096816226612495,0.0269655460700501,0.192259675975082,0.0243431078971526,0,0.00935390749849648
"CG34138",0.00204932457783586,0,0.000333876505891551,0.00106838808708696,0.000607522357265284,0.00148321299531898,0,0.0144021504389606,0,0,0,0,0.0137150460516146,0,0,0.000998498358318924
"Vha13",6.32919988295176,2.63608352147699,3.89734604728415,5.66582413527139,2.50152696497394,12.6326622197003,5.65385797589471,12.7101249514692,29.1292826381238,24.3778867926256,1.32592550660535,3.6205596609469,8.21059231651396,4.72198190971979,2.33865667353366,4.78932688324157
"Nup58",0.148599269446881,0.0290853472731115,0.120246823015058,0.0191923842312018,0.122854321284509,0.165812273234558,0.188322714747779,0.0408901010729342,0.0955277335830368,0.153778591163294,0.0327434601337769,0.0541681955291519,0.0531122527849656,0.104417017257028,0.00866646502691371,0.00793961278504491
"CG6195",0.505388562959561,0.0232473229522951,0.413178468603363,0.147826869543391,0.507785662932022,0.485654952468437,0.929398730722567,0.436618738824882,0.470532800067852,0.571443839627538,0.178666389333837,0.339449235296038,0.336863218617378,0.505051455742429,0.226881897191297,0.0907458213066769
"CG31220",0,0,0,0.00142135100099158,9.67887243459066e-05,0,0.0213585421800597,0,0,0,0,0,0.00405330767944967,0,0,0.000721913087006481
"CG31219",0.00202560995083436,0,0.00590093459600517,0.000388860726730924,0,0,0.0148574889814145,0.000791655068919907,0,0,0,0,0.00159411961157682,0,0,0
"CG6184",0.942207156758124,0.0185969932381333,0.087340404628833,0.0557463752580034,0.0303745982597866,0.0102266529198522,0.0166210249674133,0.216654128766923,0.00215532056380395,0.060122952314257,0.0210816764667026,0.0716086331403658,0.590299674922125,0.462501319732957,0,0.0133185445491264
"ort",0.00113861124543447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG7432",0.0215513237206874,0.00651307956638521,0.0288043420384324,2.55416798353583,0.0109228092190169,0.00815335675715337,0,0.0258597250288297,0.00373496422550449,0.0174276636756863,0.0493972107195037,0.0757139269036587,0.454287192612778,0.234231000273613,0.308323510655903,4.16238968025313
"Naam",0.0225614159843986,0,0.00920631577225279,0.0385952599805225,0.035175044560149,0.0817828275544611,0.0955437479480267,0.0931650139413605,0.00715908910547386,0.0209390452862842,0.00369735818749598,0.0296825716629979,2.48261053023308,0.0153589619011124,0,0.00794734605030053
"tRNA:Val-CAC-2-5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG34286",0.000499936781929805,0,0,0,0,0,0,0.000791655068919907,0.000923960456709958,0,0,0,0,0,0,0
"GluClalpha",2.94948459823851,0.0402934853492887,0.0857265470141855,0.0709572591960009,0.0903652524491085,0.0255954345612645,0.0322157086143408,0.164020708055782,0.0227054297506688,0.0621346433035261,0.0625258971955793,0.209873075348251,0.269540716329922,0.194515098952961,0,0.0324878214724128
"CR43488",0.00208319880814937,0,0.00467932991714766,0.00281975335338133,0.003027373383714,0,0.00272271910333236,0.00733001406428457,0.00231861183357245,0.00508158184156348,0.0014296168920532,0.00228875375069521,0.00315001955272592,0.00402064035934875,0,0.00104673748323374
"CG6300",0,0,0,0,0,0,0,0,0.00648234233039141,0,0,0,0,0,0,0
"CG11659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043338404071071
"CG11391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG11407",0.000187681901885814,0,0.00280196103649022,0.000693060416958564,0.000220602373310925,0.00168948142381385,0,0.00279398990419688,0.58157190056284,0.00479100481019143,0.001621891644663,0,0.0014139333802665,0,0,0.00093101121957196
"CG11453",0.00844805952771432,0.025759388062874,0.00425243611138951,0.0041801605071088,0.00535015608580625,1.02408876120122,0.00708648918318291,0.00279398990419688,0.568283322040519,0.831300022944542,0.00160815300605765,0.0258761906002687,0.000359879677828515,0,0,0.00788678092497773
"tRNA:Val-CAC-2-6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRNA:Ala-AGC-2-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bnl",0.397033262327276,0.284190038172405,0.649805796906547,0.569979904935994,0.0783207675740525,1.70597908302503,0.0545770361671038,0.331450721852157,0.345945539491512,0.495255366993854,0.926972163295439,0.0768149382653463,0.798204816305268,0.0582239797647656,0,0.169260390162418
"tRNA:Thr-AGT-1-7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG31459",0,0,0,0,0.000397360714241579,0,0,0,0,0,0,0,0,0,0,0
"CG4662",0.243683879085201,0.0183092857650057,0.16735159178075,0.144720515894668,0.0336875613457424,0.0498236347084971,0.14220825589319,0.230056924621126,0.13112510139807,0.0396505403096665,0.439735643322861,0.226516021463533,0.143785020053345,0.104539014236336,0.188844138758618,0.115429626075588
"Ire1",0.202053048162394,0.00704811040160133,0.160311685926007,0.0642272335597412,0.0641601798345807,0.0908109880101042,0.150292365987639,0.0798396266126577,0.0986345711095601,0.140965281612864,0.0327954517031588,0.0977358396548603,0.143988589288278,0.127725494257748,0.0684226742985677,0.0416870279878302
"CG11447",0.111278320889845,0.0124124149450362,0.211333473735169,0.123812357587212,0.381938258199203,0.630528878005596,0.186127593151048,0.235469926064519,0.512057097505383,0.529090500696842,0.323794987545979,0.248633715249042,0.160556471093617,0.416191616785127,0.215716640960839,0.0738584655578054
"CG4572",0.154263728411303,0.00463571615324565,0.200749563463594,0.046548225573255,0.211526195818008,0.167033385963541,0.383498502412604,0.0928507956474446,0.241844605038877,0.292147077993902,0.0265484521477955,0.24636820405032,0.0308769381086062,0.439313491414532,0,0.018842826216181
"CG4686",0.336641356581594,0.0152563865683714,0.220097846934176,0.0693009122362938,0.218571066671878,0.138197181770076,1.1770139620404,0.142032771759545,0.321884178463604,0.142806391543773,0.0376434930617348,0.106886625160061,0.154169814208193,0.178215481021819,0.0469723943238559,0.0227055175650908
"CG4562",0.178475079390574,0.0176965016379495,0.0296309045304398,0.0486256941133265,0.0133004162661289,14.6847646281793,0.0475120707954901,0.0212161953210622,1.09560815737544,0.176737844354978,0.0351042027406365,0.0251225202899986,0.0663318152695194,0.00586348498951918,0,0.00564279127480033
"CG17186",0.0727116993075345,0,0.0500458203835197,0.0432380198860566,0.0369243154418623,0.0396953595061567,0.130925424969869,0.0551344452034671,0.0306377977535276,0.0346085656141065,0.00967124107119224,0.0598243821709786,0.0492121825941322,0.0655695061213921,0,0.013111784918559
"Arc42",0.133877351353346,0.0771471043205222,0.183133553805259,0.0368779076126692,0.623569454296517,0.611212411947044,0.278351250506154,0.385073986973321,0.613856445100251,0.5700259262868,0.0265890388362712,0.369876835865707,0.0814723760593543,0.257430027545551,0.00866646502691371,0.0115079376379267
"Ask1",0.0641086952550991,0.031570229109648,0.156242078293215,0.133139309764863,0.0782715713058356,0.198028635747466,0.132190241870362,0.103202109968989,0.0988476097195566,0.168151995782952,0.254622961627608,0.0697516553504319,0.209606509523146,0.033289905018374,0.0173329300538274,0.0773921743611135
"ninaE",0.000684354303519906,0,0.00830322810192309,0.00105752228289826,0.00104819450890055,0,0,0.00292092756975905,0,0,0.00643529901972379,0,0.00213620074134711,0,0,0.00145407422874449
"CG4733",0.0285196464198455,0.0053559683697932,0.256678400572605,0.0336299953107159,0.0757476376857258,0.211697708348951,0.0969183088390854,0.335137882791655,0.0164734088901006,0.0999594895012069,0.322715308193058,0.0682065348748162,0.0537165219002244,0.0647184164975767,0.0786361681454634,0.00621460464688687
"CG4538",0.511799058745992,0.147897124563125,0.627616724258704,0.664128782261513,0.432891323440054,0.361945621553794,0.555043855617992,0.313870777831811,0.435133584334924,0.403997596850284,0.263928210975764,0.419628093902593,0.546624624503733,0.538334904043779,0.616867466082081,0.583107935678185
"Surf6",0.617503796913516,0.131644250464009,0.768227662846797,0.233117766438424,0.74404868050987,0.590514304989219,1.69303377087092,0.174324509907355,0.629001531731789,0.549162866255146,0.119920476944684,0.335761763547015,0.105524483597271,0.727309203774226,0.078770078167135,0.183839595321104
"RhoGAP92B",0.172994066218195,0.0541499903215926,0.150321925767451,0.21044121829699,0.0706857565954932,0.180206610740666,0.148696911936092,0.181036129470151,0.181141993009861,0.124559499913,0.0830034209386447,0.283091448484538,0.228730969554374,0.152470960840733,0,0.300708734282748
"CR45047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CR45048",0.00193035605951935,0,0.00466547089284465,0.000192191342625657,0.000459358051722439,0.00452042366630417,0.00291894867641732,0,0.00111666964445239,0.00549760797801642,0,0.0268280071883366,0.00291333525676394,0.0167100904010934,0,0.000578852704677685
"Xport-B",0.000830470854636147,0,0,0.00673433152518528,6.77645389360404e-05,0,0,0,0,0.000370409551469592,0,0,0.00828576793304921,0,0,0
"Xport-A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG4465",0,0,0,0.0177615530547878,0,0,0,0,0,0,0,0,0,0,0,0
"CG4770",0.000574799656245275,0,0,0.000892958127583197,0,0,0,0,0,0,0,0,0,0,0,0
"CR43282",0,0,0,0,9.67887243459066e-05,0,0,0,0,0,0,0,0,0,0,0
"hpRNA:1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CR46040",0.000260470490451608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG4462",0.0167745173484642,0.00480223438361401,0.00439865799068337,0.0140255629865237,0.00142396576887447,0,0,0.11421048300895,0,0,0.00198722078634779,0.00615312671133837,0.0506458371684078,0,0,0
