"","flybase_gene_id","group_name"
"2154","FBgn0266671","housekeeping"
"2155","FBgn0266674","housekeeping"
"2156","FBgn0266707","housekeeping"
"2157","FBgn0266722","housekeeping"
"2158","FBgn0266723","housekeeping"
"2159","FBgn0266724","housekeeping"
"2160","FBgn0266731","housekeeping"
"2161","FBgn0266813","housekeeping"
"2162","FBgn0266907","housekeeping"
"2163","FBgn0266987","housekeeping"
"2164","FBgn0267330","housekeeping"
"2165","FBgn0267350","housekeeping"
"2166","FBgn0267390","housekeeping"
"2167","FBgn0267425","housekeeping"
"2168","FBgn0267464","housekeeping"
"2169","FBgn0267485","housekeeping"
"2170","FBgn0267587","housekeeping"
"2171","FBgn0267588","housekeeping"
"2172","FBgn0267605","housekeeping"
"2173","FBgn0267684","housekeeping"
"2174","FBgn0267711","housekeeping"
"2175","FBgn0267715","housekeeping"
"2176","FBgn0267736","housekeeping"
"2177","FBgn0267773","housekeeping"
"2178","FBgn0267824","housekeeping"
"2179","FBgn0267849","housekeeping"
"2180","FBgn0267910","housekeeping"
"2181","FBgn0283500","housekeeping"
"2182","FBgn0283712","housekeeping"
"2183","FBgn0284228","housekeeping"
"2184","FBgn0284436","housekeeping"
"2185","FBgn0285947","housekeeping"
"2186","FBgn0285949","housekeeping"
"2187","FBgn0285950","housekeeping"
"2188","FBgn0286213","housekeeping"
"2189","FBgn0000008","Bjoern_developmental_paused"
"2190","FBgn0000018","Bjoern_developmental_paused"
"2191","FBgn0000053","Bjoern_developmental_paused"
"2192","FBgn0000099","Bjoern_developmental_paused"
"2193","FBgn0000119","Bjoern_developmental_paused"
"2194","FBgn0000157","Bjoern_developmental_paused"
"2195","FBgn0000163","Bjoern_developmental_paused"
"2196","FBgn0000179","Bjoern_developmental_paused"
"2197","FBgn0000180","Bjoern_developmental_paused"
"2198","FBgn0000183","Bjoern_developmental_paused"
"2199","FBgn0000233","Bjoern_developmental_paused"
"2200","FBgn0000242","Bjoern_developmental_paused"
"2201","FBgn0000244","Bjoern_developmental_paused"
"2202","FBgn0000251","Bjoern_developmental_paused"
"2203","FBgn0000253","Bjoern_developmental_paused"
"2204","FBgn0000273","Bjoern_developmental_paused"
"2205","FBgn0000320","Bjoern_developmental_paused"
"2206","FBgn0000363","Bjoern_developmental_paused"
"2207","FBgn0000395","Bjoern_developmental_paused"
"2208","FBgn0000459","Bjoern_developmental_paused"
"2209","FBgn0000463","Bjoern_developmental_paused"
"2210","FBgn0000472","Bjoern_developmental_paused"
"2211","FBgn0000479","Bjoern_developmental_paused"
"2212","FBgn0000490","Bjoern_developmental_paused"
"2213","FBgn0000492","Bjoern_developmental_paused"
"2214","FBgn0000497","Bjoern_developmental_paused"
"2215","FBgn0000542","Bjoern_developmental_paused"
"2216","FBgn0000546","Bjoern_developmental_paused"
"2217","FBgn0000547","Bjoern_developmental_paused"
"2218","FBgn0000560","Bjoern_developmental_paused"
"2219","FBgn0000576","Bjoern_developmental_paused"
"2220","FBgn0000577","Bjoern_developmental_paused"
"2221","FBgn0000606","Bjoern_developmental_paused"
"2222","FBgn0000633","Bjoern_developmental_paused"
"2223","FBgn0000635","Bjoern_developmental_paused"
"2224","FBgn0000636","Bjoern_developmental_paused"
"2225","FBgn0000658","Bjoern_developmental_paused"
"2226","FBgn0000719","Bjoern_developmental_paused"
"2227","FBgn0000723","Bjoern_developmental_paused"
"2228","FBgn0001079","Bjoern_developmental_paused"
"2229","FBgn0001085","Bjoern_developmental_paused"
"2230","FBgn0001105","Bjoern_developmental_paused"
"2231","FBgn0001137","Bjoern_developmental_paused"
"2232","FBgn0001138","Bjoern_developmental_paused"
"2233","FBgn0001148","Bjoern_developmental_paused"
"2234","FBgn0001150","Bjoern_developmental_paused"
"2235","FBgn0001180","Bjoern_developmental_paused"
"2236","FBgn0001186","Bjoern_developmental_paused"
"2237","FBgn0001205","Bjoern_developmental_paused"
"2238","FBgn0001223","Bjoern_developmental_paused"
"2239","FBgn0001224","Bjoern_developmental_paused"
"2240","FBgn0001225","Bjoern_developmental_paused"
"2241","FBgn0001230","Bjoern_developmental_paused"
"2242","FBgn0001235","Bjoern_developmental_paused"
"2243","FBgn0001253","Bjoern_developmental_paused"
"2244","FBgn0001258","Bjoern_developmental_paused"
"2245","FBgn0001269","Bjoern_developmental_paused"
"2246","FBgn0001297","Bjoern_developmental_paused"
"2247","FBgn0001311","Bjoern_developmental_paused"
"2248","FBgn0001319","Bjoern_developmental_paused"
"2249","FBgn0001320","Bjoern_developmental_paused"
"2250","FBgn0001325","Bjoern_developmental_paused"
"2251","FBgn0001404","Bjoern_developmental_paused"
"2252","FBgn0001981","Bjoern_developmental_paused"
"2253","FBgn0001987","Bjoern_developmental_paused"
"2254","FBgn0001994","Bjoern_developmental_paused"
"2255","FBgn0002306","Bjoern_developmental_paused"
"2256","FBgn0002431","Bjoern_developmental_paused"
"2257","FBgn0002522","Bjoern_developmental_paused"
"2258","FBgn0002561","Bjoern_developmental_paused"
"2259","FBgn0002573","Bjoern_developmental_paused"
"2260","FBgn0002592","Bjoern_developmental_paused"
"2261","FBgn0002643","Bjoern_developmental_paused"
"2262","FBgn0002716","Bjoern_developmental_paused"
"2263","FBgn0002733","Bjoern_developmental_paused"
"2264","FBgn0002931","Bjoern_developmental_paused"
"2265","FBgn0002945","Bjoern_developmental_paused"
"2266","FBgn0002973","Bjoern_developmental_paused"
"2267","FBgn0002985","Bjoern_developmental_paused"
"2268","FBgn0003002","Bjoern_developmental_paused"
"2269","FBgn0003028","Bjoern_developmental_paused"
"2270","FBgn0003053","Bjoern_developmental_paused"
"2271","FBgn0003090","Bjoern_developmental_paused"
"2272","FBgn0003118","Bjoern_developmental_paused"
"2273","FBgn0003129","Bjoern_developmental_paused"
"2274","FBgn0003137","Bjoern_developmental_paused"
"2275","FBgn0003218","Bjoern_developmental_paused"
"2276","FBgn0003277","Bjoern_developmental_paused"
"2277","FBgn0003285","Bjoern_developmental_paused"
"2278","FBgn0003292","Bjoern_developmental_paused"
"2279","FBgn0003300","Bjoern_developmental_paused"
"2280","FBgn0003301","Bjoern_developmental_paused"
"2281","FBgn0003308","Bjoern_developmental_paused"
"2282","FBgn0003310","Bjoern_developmental_paused"
"2283","FBgn0003326","Bjoern_developmental_paused"
"2284","FBgn0003328","Bjoern_developmental_paused"
"2285","FBgn0003345","Bjoern_developmental_paused"
"2286","FBgn0003388","Bjoern_developmental_paused"
"2287","FBgn0003390","Bjoern_developmental_paused"
"2288","FBgn0003396","Bjoern_developmental_paused"
"2289","FBgn0003415","Bjoern_developmental_paused"
"2290","FBgn0003430","Bjoern_developmental_paused"
"2291","FBgn0003435","Bjoern_developmental_paused"
"2292","FBgn0003448","Bjoern_developmental_paused"
"2293","FBgn0003459","Bjoern_developmental_paused"
"2294","FBgn0003463","Bjoern_developmental_paused"
"2295","FBgn0003475","Bjoern_developmental_paused"
"2296","FBgn0003499","Bjoern_developmental_paused"
"2297","FBgn0003513","Bjoern_developmental_paused"
"2298","FBgn0003598","Bjoern_developmental_paused"
"2299","FBgn0003651","Bjoern_developmental_paused"
"2300","FBgn0003659","Bjoern_developmental_paused"
"2301","FBgn0003715","Bjoern_developmental_paused"
"2302","FBgn0003749","Bjoern_developmental_paused"
"2303","FBgn0003862","Bjoern_developmental_paused"
"2304","FBgn0003866","Bjoern_developmental_paused"
"2305","FBgn0003867","Bjoern_developmental_paused"
"2306","FBgn0003891","Bjoern_developmental_paused"
"2307","FBgn0003892","Bjoern_developmental_paused"
"2308","FBgn0003896","Bjoern_developmental_paused"
"2309","FBgn0003963","Bjoern_developmental_paused"
"2310","FBgn0003984","Bjoern_developmental_paused"
"2311","FBgn0003997","Bjoern_developmental_paused"
"2312","FBgn0004009","Bjoern_developmental_paused"
"2313","FBgn0004055","Bjoern_developmental_paused"
"2314","FBgn0004118","Bjoern_developmental_paused"
"2315","FBgn0004168","Bjoern_developmental_paused"
"2316","FBgn0004197","Bjoern_developmental_paused"
"2317","FBgn0004359","Bjoern_developmental_paused"
"2318","FBgn0004360","Bjoern_developmental_paused"
"2319","FBgn0004370","Bjoern_developmental_paused"
"2320","FBgn0004387","Bjoern_developmental_paused"
"2321","FBgn0004390","Bjoern_developmental_paused"
"2322","FBgn0004394","Bjoern_developmental_paused"
"2323","FBgn0004395","Bjoern_developmental_paused"
"2324","FBgn0004396","Bjoern_developmental_paused"
"2325","FBgn0004399","Bjoern_developmental_paused"
"2326","FBgn0004509","Bjoern_developmental_paused"
"2327","FBgn0004567","Bjoern_developmental_paused"
"2328","FBgn0004569","Bjoern_developmental_paused"
"2329","FBgn0004583","Bjoern_developmental_paused"
"2330","FBgn0004606","Bjoern_developmental_paused"
"2331","FBgn0004611","Bjoern_developmental_paused"
"2332","FBgn0004619","Bjoern_developmental_paused"
"2333","FBgn0004635","Bjoern_developmental_paused"
"2334","FBgn0004647","Bjoern_developmental_paused"
"2335","FBgn0004795","Bjoern_developmental_paused"
"2336","FBgn0004797","Bjoern_developmental_paused"
"2337","FBgn0004834","Bjoern_developmental_paused"
"2338","FBgn0004837","Bjoern_developmental_paused"
"2339","FBgn0004839","Bjoern_developmental_paused"
"2340","FBgn0004841","Bjoern_developmental_paused"
"2341","FBgn0004852","Bjoern_developmental_paused"
"2342","FBgn0004854","Bjoern_developmental_paused"
"2343","FBgn0004858","Bjoern_developmental_paused"
"2344","FBgn0004861","Bjoern_developmental_paused"
"2345","FBgn0004862","Bjoern_developmental_paused"
"2346","FBgn0004876","Bjoern_developmental_paused"
"2347","FBgn0004880","Bjoern_developmental_paused"
"2348","FBgn0004885","Bjoern_developmental_paused"
"2349","FBgn0004892","Bjoern_developmental_paused"
"2350","FBgn0004893","Bjoern_developmental_paused"
"2351","FBgn0005410","Bjoern_developmental_paused"
"2352","FBgn0005511","Bjoern_developmental_paused"
"2353","FBgn0005624","Bjoern_developmental_paused"
"2354","FBgn0005629","Bjoern_developmental_paused"
"2355","FBgn0005636","Bjoern_developmental_paused"
"2356","FBgn0005775","Bjoern_developmental_paused"
"2357","FBgn0008636","Bjoern_developmental_paused"
"2358","FBgn0008654","Bjoern_developmental_paused"
"2359","FBgn0010051","Bjoern_developmental_paused"
"2360","FBgn0010109","Bjoern_developmental_paused"
"2361","FBgn0010110","Bjoern_developmental_paused"
"2362","FBgn0010113","Bjoern_developmental_paused"
"2363","FBgn0010114","Bjoern_developmental_paused"
"2364","FBgn0010194","Bjoern_developmental_paused"
"2365","FBgn0010280","Bjoern_developmental_paused"
"2366","FBgn0010300","Bjoern_developmental_paused"
"2367","FBgn0010303","Bjoern_developmental_paused"
"2368","FBgn0010313","Bjoern_developmental_paused"
"2369","FBgn0010329","Bjoern_developmental_paused"
"2370","FBgn0010383","Bjoern_developmental_paused"
"2371","FBgn0010389","Bjoern_developmental_paused"
"2372","FBgn0010415","Bjoern_developmental_paused"
"2373","FBgn0010434","Bjoern_developmental_paused"
"2374","FBgn0010452","Bjoern_developmental_paused"
"2375","FBgn0010453","Bjoern_developmental_paused"
"2376","FBgn0010473","Bjoern_developmental_paused"
"2377","FBgn0010497","Bjoern_developmental_paused"
"2378","FBgn0010575","Bjoern_developmental_paused"
"2379","FBgn0010762","Bjoern_developmental_paused"
"2380","FBgn0010768","Bjoern_developmental_paused"
"2381","FBgn0010905","Bjoern_developmental_paused"
"2382","FBgn0011206","Bjoern_developmental_paused"
"2383","FBgn0011224","Bjoern_developmental_paused"
"2384","FBgn0011230","Bjoern_developmental_paused"
"2385","FBgn0011236","Bjoern_developmental_paused"
"2386","FBgn0011259","Bjoern_developmental_paused"
"2387","FBgn0011278","Bjoern_developmental_paused"
"2388","FBgn0011285","Bjoern_developmental_paused"
"2389","FBgn0011300","Bjoern_developmental_paused"
"2390","FBgn0011577","Bjoern_developmental_paused"
"2391","FBgn0011591","Bjoern_developmental_paused"
"2392","FBgn0011666","Bjoern_developmental_paused"
"2393","FBgn0011674","Bjoern_developmental_paused"
"2394","FBgn0011701","Bjoern_developmental_paused"
"2395","FBgn0011706","Bjoern_developmental_paused"
"2396","FBgn0011758","Bjoern_developmental_paused"
"2397","FBgn0011766","Bjoern_developmental_paused"
"2398","FBgn0011817","Bjoern_developmental_paused"
"2399","FBgn0011818","Bjoern_developmental_paused"
"2400","FBgn0011837","Bjoern_developmental_paused"
"2401","FBgn0013276","Bjoern_developmental_paused"
"2402","FBgn0013343","Bjoern_developmental_paused"
"2403","FBgn0013563","Bjoern_developmental_paused"
"2404","FBgn0013725","Bjoern_developmental_paused"
"2405","FBgn0013733","Bjoern_developmental_paused"
"2406","FBgn0013751","Bjoern_developmental_paused"
"2407","FBgn0013759","Bjoern_developmental_paused"
"2408","FBgn0013984","Bjoern_developmental_paused"
"2409","FBgn0013995","Bjoern_developmental_paused"
"2410","FBgn0014006","Bjoern_developmental_paused"
"2411","FBgn0014037","Bjoern_developmental_paused"
"2412","FBgn0014135","Bjoern_developmental_paused"
"2413","FBgn0014143","Bjoern_developmental_paused"
"2414","FBgn0014179","Bjoern_developmental_paused"
"2415","FBgn0014343","Bjoern_developmental_paused"
"2416","FBgn0014362","Bjoern_developmental_paused"
"2417","FBgn0014380","Bjoern_developmental_paused"
"2418","FBgn0014388","Bjoern_developmental_paused"
"2419","FBgn0014930","Bjoern_developmental_paused"
"2420","FBgn0014963","Bjoern_developmental_paused"
"2421","FBgn0015040","Bjoern_developmental_paused"
"2422","FBgn0015380","Bjoern_developmental_paused"
"2423","FBgn0015396","Bjoern_developmental_paused"
"2424","FBgn0015399","Bjoern_developmental_paused"
"2425","FBgn0015402","Bjoern_developmental_paused"
"2426","FBgn0015541","Bjoern_developmental_paused"
"2427","FBgn0015589","Bjoern_developmental_paused"
"2428","FBgn0015600","Bjoern_developmental_paused"
"2429","FBgn0015721","Bjoern_developmental_paused"
"2430","FBgn0015773","Bjoern_developmental_paused"
"2431","FBgn0015774","Bjoern_developmental_paused"
"2432","FBgn0015778","Bjoern_developmental_paused"
"2433","FBgn0015946","Bjoern_developmental_paused"
"2434","FBgn0016031","Bjoern_developmental_paused"
"2435","FBgn0016076","Bjoern_developmental_paused"
"2436","FBgn0016754","Bjoern_developmental_paused"
"2437","FBgn0016794","Bjoern_developmental_paused"
"2438","FBgn0016977","Bjoern_developmental_paused"
"2439","FBgn0017590","Bjoern_developmental_paused"
"2440","FBgn0019932","Bjoern_developmental_paused"
"2441","FBgn0019968","Bjoern_developmental_paused"
"2442","FBgn0019982","Bjoern_developmental_paused"
"2443","FBgn0020257","Bjoern_developmental_paused"
"2444","FBgn0020269","Bjoern_developmental_paused"
"2445","FBgn0020294","Bjoern_developmental_paused"
"2446","FBgn0020300","Bjoern_developmental_paused"
"2447","FBgn0020303","Bjoern_developmental_paused"
"2448","FBgn0020307","Bjoern_developmental_paused"
"2449","FBgn0020493","Bjoern_developmental_paused"
"2450","FBgn0020545","Bjoern_developmental_paused"
"2451","FBgn0020622","Bjoern_developmental_paused"
"2452","FBgn0020647","Bjoern_developmental_paused"
"2453","FBgn0020762","Bjoern_developmental_paused"
"2454","FBgn0020767","Bjoern_developmental_paused"
"2455","FBgn0020912","Bjoern_developmental_paused"
"2456","FBgn0021764","Bjoern_developmental_paused"
"2457","FBgn0021800","Bjoern_developmental_paused"
"2458","FBgn0022359","Bjoern_developmental_paused"
"2459","FBgn0022936","Bjoern_developmental_paused"
"2460","FBgn0023001","Bjoern_developmental_paused"
"2461","FBgn0023095","Bjoern_developmental_paused"
"2462","FBgn0023215","Bjoern_developmental_paused"
"2463","FBgn0023407","Bjoern_developmental_paused"
"2464","FBgn0023441","Bjoern_developmental_paused"
"2465","FBgn0023534","Bjoern_developmental_paused"
"2466","FBgn0024189","Bjoern_developmental_paused"
"2467","FBgn0024250","Bjoern_developmental_paused"
"2468","FBgn0024308","Bjoern_developmental_paused"
"2469","FBgn0024329","Bjoern_developmental_paused"
"2470","FBgn0024510","Bjoern_developmental_paused"
"2471","FBgn0024944","Bjoern_developmental_paused"
"2472","FBgn0025111","Bjoern_developmental_paused"
"2473","FBgn0025391","Bjoern_developmental_paused"
"2474","FBgn0025455","Bjoern_developmental_paused"
"2475","FBgn0025525","Bjoern_developmental_paused"
"2476","FBgn0025628","Bjoern_developmental_paused"
"2477","FBgn0025641","Bjoern_developmental_paused"
"2478","FBgn0025701","Bjoern_developmental_paused"
"2479","FBgn0025800","Bjoern_developmental_paused"
"2480","FBgn0026064","Bjoern_developmental_paused"
"2481","FBgn0026160","Bjoern_developmental_paused"
"2482","FBgn0026199","Bjoern_developmental_paused"
"2483","FBgn0026374","Bjoern_developmental_paused"
"2484","FBgn0026404","Bjoern_developmental_paused"
"2485","FBgn0026411","Bjoern_developmental_paused"
"2486","FBgn0026417","Bjoern_developmental_paused"
"2487","FBgn0026575","Bjoern_developmental_paused"
"2488","FBgn0026577","Bjoern_developmental_paused"
"2489","FBgn0026611","Bjoern_developmental_paused"
"2490","FBgn0026616","Bjoern_developmental_paused"
"2491","FBgn0026869","Bjoern_developmental_paused"
"2492","FBgn0027287","Bjoern_developmental_paused"
"2493","FBgn0027343","Bjoern_developmental_paused"
"2494","FBgn0027356","Bjoern_developmental_paused"
"2495","FBgn0027364","Bjoern_developmental_paused"
"2496","FBgn0027499","Bjoern_developmental_paused"
"2497","FBgn0027506","Bjoern_developmental_paused"
"2498","FBgn0027529","Bjoern_developmental_paused"
"2499","FBgn0027569","Bjoern_developmental_paused"
"2500","FBgn0027579","Bjoern_developmental_paused"
"2501","FBgn0027581","Bjoern_developmental_paused"
"2502","FBgn0027594","Bjoern_developmental_paused"
"2503","FBgn0027609","Bjoern_developmental_paused"
"2504","FBgn0027610","Bjoern_developmental_paused"
"2505","FBgn0027660","Bjoern_developmental_paused"
"2506","FBgn0028360","Bjoern_developmental_paused"
"2507","FBgn0028394","Bjoern_developmental_paused"
"2508","FBgn0028406","Bjoern_developmental_paused"
"2509","FBgn0028420","Bjoern_developmental_paused"
"2510","FBgn0028431","Bjoern_developmental_paused"
"2511","FBgn0028481","Bjoern_developmental_paused"
"2512","FBgn0028494","Bjoern_developmental_paused"
"2513","FBgn0028509","Bjoern_developmental_paused"
"2514","FBgn0028622","Bjoern_developmental_paused"
"2515","FBgn0028675","Bjoern_developmental_paused"
"2516","FBgn0028703","Bjoern_developmental_paused"
"2517","FBgn0028789","Bjoern_developmental_paused"
"2518","FBgn0028940","Bjoern_developmental_paused"
"2519","FBgn0028978","Bjoern_developmental_paused"
"2520","FBgn0028990","Bjoern_developmental_paused"
"2521","FBgn0028991","Bjoern_developmental_paused"
"2522","FBgn0028999","Bjoern_developmental_paused"
"2523","FBgn0029003","Bjoern_developmental_paused"
"2524","FBgn0029082","Bjoern_developmental_paused"
"2525","FBgn0029095","Bjoern_developmental_paused"
"2526","FBgn0029114","Bjoern_developmental_paused"
"2527","FBgn0029123","Bjoern_developmental_paused"
"2528","FBgn0029128","Bjoern_developmental_paused"
"2529","FBgn0029131","Bjoern_developmental_paused"
"2530","FBgn0029504","Bjoern_developmental_paused"
"2531","FBgn0029666","Bjoern_developmental_paused"
"2532","FBgn0029711","Bjoern_developmental_paused"
"2533","FBgn0029761","Bjoern_developmental_paused"
"2534","FBgn0029771","Bjoern_developmental_paused"
"2535","FBgn0029804","Bjoern_developmental_paused"
"2536","FBgn0029824","Bjoern_developmental_paused"
"2537","FBgn0029830","Bjoern_developmental_paused"
"2538","FBgn0029881","Bjoern_developmental_paused"
"2539","FBgn0029929","Bjoern_developmental_paused"
"2540","FBgn0029930","Bjoern_developmental_paused"
"2541","FBgn0029933","Bjoern_developmental_paused"
"2542","FBgn0029935","Bjoern_developmental_paused"
"2543","FBgn0029939","Bjoern_developmental_paused"
"2544","FBgn0029944","Bjoern_developmental_paused"
"2545","FBgn0029979","Bjoern_developmental_paused"
"2546","FBgn0030013","Bjoern_developmental_paused"
"2547","FBgn0030028","Bjoern_developmental_paused"
"2548","FBgn0030065","Bjoern_developmental_paused"
"2549","FBgn0030073","Bjoern_developmental_paused"
"2550","FBgn0030090","Bjoern_developmental_paused"
"2551","FBgn0030174","Bjoern_developmental_paused"
"2552","FBgn0030230","Bjoern_developmental_paused"
"2553","FBgn0030235","Bjoern_developmental_paused"
"2554","FBgn0030246","Bjoern_developmental_paused"
"2555","FBgn0030276","Bjoern_developmental_paused"
"2556","FBgn0030286","Bjoern_developmental_paused"
"2557","FBgn0030299","Bjoern_developmental_paused"
"2558","FBgn0030347","Bjoern_developmental_paused"
"2559","FBgn0030360","Bjoern_developmental_paused"
"2560","FBgn0030400","Bjoern_developmental_paused"
"2561","FBgn0030482","Bjoern_developmental_paused"
"2562","FBgn0030508","Bjoern_developmental_paused"
"2563","FBgn0030520","Bjoern_developmental_paused"
"2564","FBgn0030574","Bjoern_developmental_paused"
"2565","FBgn0030598","Bjoern_developmental_paused"
"2566","FBgn0030600","Bjoern_developmental_paused"
"2567","FBgn0030636","Bjoern_developmental_paused"
"2568","FBgn0030666","Bjoern_developmental_paused"
"2569","FBgn0030671","Bjoern_developmental_paused"
"2570","FBgn0030675","Bjoern_developmental_paused"
"2571","FBgn0030683","Bjoern_developmental_paused"
"2572","FBgn0030766","Bjoern_developmental_paused"
"2573","FBgn0030778","Bjoern_developmental_paused"
"2574","FBgn0030797","Bjoern_developmental_paused"
"2575","FBgn0030812","Bjoern_developmental_paused"
"2576","FBgn0030816","Bjoern_developmental_paused"
"2577","FBgn0030847","Bjoern_developmental_paused"
"2578","FBgn0030858","Bjoern_developmental_paused"
"2579","FBgn0030884","Bjoern_developmental_paused"
"2580","FBgn0030941","Bjoern_developmental_paused"
"2581","FBgn0030955","Bjoern_developmental_paused"
"2582","FBgn0030970","Bjoern_developmental_paused"
"2583","FBgn0030997","Bjoern_developmental_paused"
"2584","FBgn0031001","Bjoern_developmental_paused"
"2585","FBgn0031016","Bjoern_developmental_paused"
"2586","FBgn0031106","Bjoern_developmental_paused"
"2587","FBgn0031144","Bjoern_developmental_paused"
"2588","FBgn0031195","Bjoern_developmental_paused"
"2589","FBgn0031251","Bjoern_developmental_paused"
"2590","FBgn0031359","Bjoern_developmental_paused"
"2591","FBgn0031362","Bjoern_developmental_paused"
"2592","FBgn0031401","Bjoern_developmental_paused"
"2593","FBgn0031405","Bjoern_developmental_paused"
"2594","FBgn0031413","Bjoern_developmental_paused"
"2595","FBgn0031454","Bjoern_developmental_paused"
"2596","FBgn0031461","Bjoern_developmental_paused"
"2597","FBgn0031489","Bjoern_developmental_paused"
"2598","FBgn0031632","Bjoern_developmental_paused"
"2599","FBgn0031646","Bjoern_developmental_paused"
"2600","FBgn0031664","Bjoern_developmental_paused"
"2601","FBgn0031741","Bjoern_developmental_paused"
"2602","FBgn0031745","Bjoern_developmental_paused"
"2603","FBgn0031759","Bjoern_developmental_paused"
"2604","FBgn0031770","Bjoern_developmental_paused"
"2605","FBgn0031812","Bjoern_developmental_paused"
"2606","FBgn0031820","Bjoern_developmental_paused"
"2607","FBgn0031845","Bjoern_developmental_paused"
"2608","FBgn0031918","Bjoern_developmental_paused"
"2609","FBgn0031948","Bjoern_developmental_paused"
"2610","FBgn0031952","Bjoern_developmental_paused"
"2611","FBgn0031955","Bjoern_developmental_paused"
"2612","FBgn0031968","Bjoern_developmental_paused"
"2613","FBgn0031974","Bjoern_developmental_paused"
"2614","FBgn0031998","Bjoern_developmental_paused"
"2615","FBgn0032006","Bjoern_developmental_paused"
"2616","FBgn0032010","Bjoern_developmental_paused"
"2617","FBgn0032029","Bjoern_developmental_paused"
"2618","FBgn0032079","Bjoern_developmental_paused"
"2619","FBgn0032084","Bjoern_developmental_paused"
"2620","FBgn0032120","Bjoern_developmental_paused"
"2621","FBgn0032130","Bjoern_developmental_paused"
"2622","FBgn0032135","Bjoern_developmental_paused"
"2623","FBgn0032147","Bjoern_developmental_paused"
"2624","FBgn0032154","Bjoern_developmental_paused"
"2625","FBgn0032194","Bjoern_developmental_paused"
"2626","FBgn0032233","Bjoern_developmental_paused"
"2627","FBgn0032297","Bjoern_developmental_paused"
"2628","FBgn0032469","Bjoern_developmental_paused"
"2629","FBgn0032474","Bjoern_developmental_paused"
"2630","FBgn0032483","Bjoern_developmental_paused"
"2631","FBgn0032497","Bjoern_developmental_paused"
"2632","FBgn0032587","Bjoern_developmental_paused"
"2633","FBgn0032629","Bjoern_developmental_paused"
"2634","FBgn0032681","Bjoern_developmental_paused"
"2635","FBgn0032683","Bjoern_developmental_paused"
"2636","FBgn0032694","Bjoern_developmental_paused"
"2637","FBgn0032752","Bjoern_developmental_paused"
"2638","FBgn0032800","Bjoern_developmental_paused"
"2639","FBgn0032821","Bjoern_developmental_paused"
"2640","FBgn0032886","Bjoern_developmental_paused"
"2641","FBgn0032901","Bjoern_developmental_paused"
"2642","FBgn0032924","Bjoern_developmental_paused"
"2643","FBgn0032938","Bjoern_developmental_paused"
"2644","FBgn0033108","Bjoern_developmental_paused"
"2645","FBgn0033310","Bjoern_developmental_paused"
"2646","FBgn0033337","Bjoern_developmental_paused"
"2647","FBgn0033359","Bjoern_developmental_paused"
"2648","FBgn0033391","Bjoern_developmental_paused"
"2649","FBgn0033478","Bjoern_developmental_paused"
"2650","FBgn0033483","Bjoern_developmental_paused"
"2651","FBgn0033491","Bjoern_developmental_paused"
"2652","FBgn0033495","Bjoern_developmental_paused"
"2653","FBgn0033518","Bjoern_developmental_paused"
"2654","FBgn0033519","Bjoern_developmental_paused"
"2655","FBgn0033538","Bjoern_developmental_paused"
"2656","FBgn0033627","Bjoern_developmental_paused"
"2657","FBgn0033639","Bjoern_developmental_paused"
"2658","FBgn0033649","Bjoern_developmental_paused"
"2659","FBgn0033652","Bjoern_developmental_paused"
"2660","FBgn0033674","Bjoern_developmental_paused"
"2661","FBgn0033698","Bjoern_developmental_paused"
"2662","FBgn0033744","Bjoern_developmental_paused"
"2663","FBgn0033809","Bjoern_developmental_paused"
"2664","FBgn0033872","Bjoern_developmental_paused"
"2665","FBgn0033913","Bjoern_developmental_paused"
"2666","FBgn0033980","Bjoern_developmental_paused"
"2667","FBgn0033987","Bjoern_developmental_paused"
"2668","FBgn0034009","Bjoern_developmental_paused"
"2669","FBgn0034013","Bjoern_developmental_paused"
"2670","FBgn0034021","Bjoern_developmental_paused"
"2671","FBgn0034070","Bjoern_developmental_paused"
"2672","FBgn0034155","Bjoern_developmental_paused"
"2673","FBgn0034158","Bjoern_developmental_paused"
"2674","FBgn0034162","Bjoern_developmental_paused"
"2675","FBgn0034261","Bjoern_developmental_paused"
"2676","FBgn0034269","Bjoern_developmental_paused"
"2677","FBgn0034271","Bjoern_developmental_paused"
"2678","FBgn0034275","Bjoern_developmental_paused"
"2679","FBgn0034420","Bjoern_developmental_paused"
"2680","FBgn0034421","Bjoern_developmental_paused"
"2681","FBgn0034434","Bjoern_developmental_paused"
"2682","FBgn0034494","Bjoern_developmental_paused"
"2683","FBgn0034501","Bjoern_developmental_paused"
"2684","FBgn0034542","Bjoern_developmental_paused"
"2685","FBgn0034602","Bjoern_developmental_paused"
"2686","FBgn0034606","Bjoern_developmental_paused"
"2687","FBgn0034636","Bjoern_developmental_paused"
"2688","FBgn0034649","Bjoern_developmental_paused"
"2689","FBgn0034709","Bjoern_developmental_paused"
"2690","FBgn0034723","Bjoern_developmental_paused"
"2691","FBgn0034724","Bjoern_developmental_paused"
"2692","FBgn0034797","Bjoern_developmental_paused"
"2693","FBgn0034861","Bjoern_developmental_paused"
"2694","FBgn0034886","Bjoern_developmental_paused"
"2695","FBgn0034897","Bjoern_developmental_paused"
"2696","FBgn0034999","Bjoern_developmental_paused"
"2697","FBgn0035023","Bjoern_developmental_paused"
"2698","FBgn0035035","Bjoern_developmental_paused"
"2699","FBgn0035092","Bjoern_developmental_paused"
"2700","FBgn0035101","Bjoern_developmental_paused"
