"","gene","var.in.ht","mean_exp_ht","var.in.ht_res","group"
"8334","sut1",1.15098329250081,0.721672219366648,-0.0135824281083954,"housekeeping"
"8335","Su(Tpl)",0.458831442581121,2.07197040834015,-0.39733107812944,"Bjoern evelopmental paused"
"8336","Su(var)205",0.684914067177791,2.69464392637549,-0.138654257132933,"others"
"8337","Su(var)2-10",1.16453472336915,0.37569627457933,-0.184181082562674,"others"
"8338","Su(var)2-HP2",1.18992575496497,0.19632925731012,-0.224322738133757,"others"
"8339","Su(var)3-3",1.8110716326613,0.107009105860774,0.381398366600838,"others"
"8340","Su(var)3-7",2.50697281789786,0.140093696357728,1.08588874412729,"Bjoern evelopmental paused"
"8341","Su(var)3-9",1.70493960093745,0.12493068149221,0.354232410054316,"others"
"8342","Su(z)2",0.873436979116621,0.344903597141089,-0.471224485008211,"5-6 tissues"
"8343","sv",1.6285242466963,0.413406665911531,0.340185615806404,"others"
"8344","Svil",0.911373811102105,2.53803598907846,0.0639880414153438,"others"
"8345","svp",1.25408113272238,0.814796183823743,0.118218263732613,"Bjoern evelopmental paused"
"8346","svr",0.728103084530465,2.04446968570578,-0.128917943627557,"others"
"8347","swa",0.815524608196869,1.59048603322896,-0.158402326393999,"others"
"8348","swi2",1.43497911718834,0.106825311993927,0.00544083683434726,"others"
"8349","Swim",3.46104692676042,0.665862937408162,2.26444261906541,"Bjoern evelopmental paused"
"8350","Swip-1",0.705212204384631,3.15988207297961,-0.0744218673294642,"others"
"8351","swm",0.707239767184611,0.469080829639183,-0.526357215085908,"housekeeping"
"8352","sws",1.00359407916286,0.236538852345426,-0.353590950970029,"others"
"8353","sxc",0.701746873912674,0.523325122989785,-0.56043972063753,"others"
"8354","sxe2",1.14224936875309,0.125466515202235,-0.209061788753137,"others"
"8355","Sxl",0.566567989164338,2.05304219393146,-0.290190890560507,"others"
"8356","Syb",0.642687209623733,3.7535705775421,-0.135560856161002,"others"
"8357","syd",2.0008651328617,0.113879658695365,0.578107395438265,"others"
"8358","Syn",0.556466392507695,2.00796181245592,-0.301804788104657,"others"
"8359","Syn1",0.677845677890674,1.02214307824773,-0.327177813264413,"others"
"8360","Synd",0.344963744360435,2.62322750106484,-0.490226356989511,"others"
"8361","Syngr",0.850946836919043,0.450493253388642,-0.372189127364607,"5-6 tissues"
"8362","Synj",1.33203669052401,0.425647577542666,0.0743647427455723,"others"
"8363","Syp",2.60949190360064,0.169939148216544,1.20719757276825,"others"
"8364","Syt1",0.473390387438058,3.26879777044852,-0.303977757265773,"others"
"8365","Syt12",1.19301120665456,0.131521850552468,-0.188140525397052,"others"
"8366","Syt4",0.470302119210743,2.46983711209063,-0.383653476045921,"others"
"8367","Syt7",0.707442674246699,1.01746149371927,-0.29860643098165,"others"
"8368","Sytalpha",1.47972729566553,0.850963300725952,0.366244616560504,"others"
"8369","Sytbeta",1.09187931443356,0.629993362663145,-0.101496383528318,"others"
"8370","Syx13",0.809530157983499,1.79706730243636,-0.0776884530201072,"housekeeping"
"8371","Syx16",0.728814726203351,0.405022019953172,-0.580672646406688,"housekeeping"
"8372","Syx17",2.32354143215115,0.734550724576856,1.1648531047433,"others"
"8373","Syx18",1.00893970311468,0.186654788625184,-0.381745693876585,"others"
"8374","Syx1A",0.474519939601665,5.29166520650779,-0.191329166063066,"Bjoern evelopmental paused"
"8375","Syx4",1.11173517811227,0.236106793037586,-0.246714026900228,"others"
"8376","Syx5",1.13817951968364,0.112399300258492,-0.288927284946976,"others"
"8377","Syx6",0.612125710531634,1.00708943685462,-0.396900600382818,"others"
"8378","Syx7",0.789556383554729,0.388171461138939,-0.547693697613696,"housekeeping"
"8379","Syx8",1.02214446641344,0.197681658163512,-0.390278499390297,"others"
"8380","t",1.41216145775203,0.356174903484431,0.0672472006247853,"Bjoern evelopmental paused"
"8381","T3dh",1.00569380805605,0.123675842239192,-0.347045156226541,"others"
"8382","T48",1.90912071395773,0.141962568769784,0.490327880276615,"Bjoern evelopmental paused"
"8383","tacc",0.541682748272334,2.4680500119245,-0.312405390792229,"others"
"8384","Tace",1.32613737340181,0.203418507159302,-0.0746279522723161,"housekeeping"
"8385","tadr",0.0885871851169557,1.52174525621876,-0.913562889679822,"others"
"8386","Taf1",1.5188489735292,0.117535901843011,0.12227436336389,"others"
"8387","Taf10",0.621101244415632,0.707479179452522,-0.559400079577602,"others"
"8388","Taf10b",0.554554951387434,1.09085790507775,-0.446998672231797,"others"
"8389","Taf11",1.03704667902972,0.277248828047328,-0.324290656795,"others"
"8390","Taf12",0.739067649386496,0.546193047339636,-0.482442651040325,"others"
"8391","Taf13",0.674036313379578,0.772400601656999,-0.480792248631591,"others"
"8392","Taf4",0.770588544033092,0.450143702742116,-0.452424840714425,"Bjoern evelopmental paused"
"8393","Taf6",0.920308154718311,0.23957291676841,-0.427740874415283,"others"
"8394","Taf7",1.7484983709632,0.119968539965305,0.368862625935099,"others"
"8395","Taf8",1.18193986360483,0.108108070460515,-0.248154474800393,"others"
"8396","tai",0.943065027687736,1.20216311059744,-0.0701604777295767,"Bjoern evelopmental paused"
"8397","Tailor",1.34045704082955,0.164882543649573,-0.0774452053635142,"others"
"8398","Tak1",1.44546085602572,0.168447207752845,0.0359841042852744,"others"
"8399","Takl1",1.28801173969994,0.404095541144987,-0.0236824362290553,"0 tissues"
"8400","Takl2",1.25793715256558,0.206061680507626,-0.143168115815717,"others"
"8401","Taldo",0.548128773419999,2.28122692817604,-0.314065587553181,"others"
"8402","Tango1",1.19589901208556,0.345792842195632,-0.148831188946081,"others"
"8403","Tango10",0.919092033123573,0.18643206737139,-0.471164832350996,"others"
"8404","Tango11",1.86562462063039,0.684248471901831,0.664832965829385,"others"
"8405","Tango13",1.53296441911238,0.211119997231732,0.129081591854427,"Bjoern evelopmental paused"
"8406","Tango14",0.861462787916232,0.363460608983787,-0.484956714529676,"housekeeping"
"8407","Tango2",1.47156961766443,0.130731049900888,0.0970476336662083,"others"
"8408","Tango4",1.32458811908286,0.270777915771672,-0.040789799778012,"others"
"8409","Tango5",0.742891203394176,0.468842978069743,-0.490482942038983,"others"
"8410","tank",2.25643178775109,0.193179443072249,0.845215745805435,"others"
"8411","tant",1.65508289524105,0.174247532086386,0.280816070285927,"others"
"8412","Tao",1.18521703073681,0.653294744204848,-0.00811915662498963,"others"
"8413","tap",1.77393123657814,0.518848545161817,0.508197854644429,"others"
"8414","tapas",1.15541115870206,0.517276853626579,-0.111342458140272,"Bjoern evelopmental paused"
"8415","Tapdelta",0.505913890871695,2.50100598242297,-0.345427542226712,"others"
"8416","tara",0.603374127705636,1.05258731431666,-0.398379694165329,"Bjoern evelopmental paused"
"8417","Task6",0.784397009374259,0.675065205503069,-0.415475725733677,"others"
"8418","Task7",0.864827887791146,0.241427616892353,-0.478040276934314,"0 tissues"
"8419","Tasp1",1.23949187981527,0.11493679915448,-0.17710560939365,"others"
"8420","tau",0.760307936965683,2.59053355641636,-0.0799401158795878,"5-6 tissues"
"8421","tay",0.681400814949145,0.450425928855202,-0.541710899521936,"housekeeping"
"8422","Taz",2.21870894091142,0.575531648382096,1.04605908189789,"others"
"8423","Tb",1.09353488667179,6.47874857818068,0.489465733651199,"others"
"8424","TBC1D16",0.953488636748888,0.182141659630253,-0.42552736377306,"others"
"8425","TBCB",0.9879902630859,1.80385173912324,0.102303547939605,"others"
"8426","TBCC",0.915857580714666,0.196920301368067,-0.497771934851227,"others"
"8427","Tbce",1.73692853513629,0.100130303206269,0.321101155317602,"others"
"8428","TbCMF46",1.03498852215198,0.532346917649187,-0.213359266686438,"others"
"8429","Tbh",2.62578996685583,0.305351711185006,1.29847555491162,"Bjoern evelopmental paused"
"8430","Tbp",1.22476948339992,0.119263967580048,-0.160439542132165,"others"
"8431","TBPH",0.56280059215808,0.914709485715817,-0.502945367356112,"others"
"8432","Tcs3",1.1135174475143,0.120049808918275,-0.265443898673752,"others"
"8433","Tctp",0.561921485934344,6.25901806993509,-0.0515746393128867,"others"
"8434","Tdc1",0.72087416864381,0.958692674317375,-0.311847645697967,"others"
"8435","Tdc2",1.9825015440125,1.47813821172386,0.965876215392375,"others"
"8436","Tdrd3",1.09138529900182,0.144515123596154,-0.314435489825856,"others"
"8437","tef",2.25840428161956,0.13219291087898,0.870655003102075,"others"
"8438","Teh1",0.823672552384822,0.973007691050741,-0.200931584115887,"others"
"8439","Teh2",0.890730432207064,0.296987656047461,-0.423403682382115,"others"
"8440","Teh4",0.698317001656591,1.27451472431804,-0.31226426505588,"others"
"8441","tej",1.21721288967052,0.460329837517151,-0.01140466233795,"others"
"8442","Tektin-A",0.762678476155403,0.306187407748245,-0.56507443295798,"others"
"8443","Tektin-C",0.705947439579678,6.15065351715204,0.0876108989421855,"0 tissues"
"8444","temp",1.00673209660247,0.503346262279578,-0.268270041095294,"others"
"8445","Ten-a",0.400172461203882,7.82026278780697,-0.145208710785533,"others"
"8446","Ten-m",1.14039897308633,1.17710321825622,0.126583005868424,"others"
"8447","Tep2",1.75903206496366,0.906142748293042,0.685591912914213,"others"
"8448","Tep3",1.19720019553204,0.14713223381198,-0.198165388811571,"5-6 tissues"
"8449","Tep4",1.21463120559418,0.459486670724334,-0.0134587864759488,"others"
"8450","teq",0.422224224886812,1.96513534284002,-0.438325894146005,"others"
"8451","TER94",0.680722623104799,0.987129268479305,-0.336571977105474,"others"
"8452","term",1.5300912044418,0.208905223227584,0.127401321500091,"others"
"8453","Tet",0.53447276728618,4.13381339156728,-0.216554754833017,"others"
"8454","tex",0.987179015932044,0.315446927695609,-0.351848490366003,"others"
"8455","tey",1.55625275619665,1.54040957423836,0.561601938289833,"Bjoern evelopmental paused"
"8456","TFAM",1.45371338314057,0.205020153802799,0.0529961239212682,"others"
"8457","TfAP-2",1.35443032653462,0.404400357263849,0.0434550222843344,"others"
"8458","Tfb1",1.04903250652,0.225318424743446,-0.35897322652506,"others"
"8459","tfc",1.00976401513524,2.62625721310175,0.175057727489311,"5-6 tissues"
"8460","TfIIA-S",0.754275806893475,1.52420335790342,-0.24691583680172,"others"
"8461","TfIIA-S-2",1.72751000717762,0.636433266731474,0.534057519392222,"others"
"8462","TfIIB",0.744451723258803,0.478872434379719,-0.505810906782244,"others"
"8463","TfIIEalpha",1.64024138566933,0.156575536826463,0.234003392751218,"others"
"8464","TfIIEbeta",0.920357200907347,0.312094445784502,-0.413674486931176,"others"
"8465","TfIIFalpha",1.96053653126813,0.41318325879708,0.671648851431683,"others"
"8466","TfIIFbeta",2.61912010301492,0.189492713663212,1.22007506461292,"others"
"8467","TfIIS",0.603155424632654,0.876615515031345,-0.492749665317413,"others"
"8468","Tg",1.74975005339389,0.34458720289566,0.405115943532044,"others"
"8469","Tgi",0.92838453882645,0.232580265634347,-0.440479445679976,"others"
"8470","tgo",0.671472864170119,0.446403086087321,-0.550828092583984,"others"
"8471","Tgt",1.58209443056011,0.101333380195319,0.163143373114877,"others"
"8472","tgy",1.17921260618281,0.186240905717647,-0.210713509057673,"others"
"8473","TH1",1.03921837363323,0.28310453987781,-0.30395939716686,"others"
"8474","Thd1",0.933145014825967,0.494728526136373,-0.343000645678578,"Bjoern evelopmental paused"
"8475","THG",1.11941731757502,0.145697751621849,-0.280198725235471,"others"
"8476","Thiolase",0.655058635888131,0.862047045490028,-0.45080835757974,"others"
"8477","tho2",1.06696647782806,0.133472724282479,-0.333857206209377,"others"
"8478","thoc5",1.38412062186066,0.130152154910313,0.0131981970855102,"others"
"8479","thoc6",1.45467490736128,0.117929374068066,0.0608198556509167,"others"
"8480","thoc7",0.82559041944483,0.564066075208984,-0.366573626356068,"others"
"8481","Thor",1.45028308693742,4.09206345865004,0.696649810799539,"others"
"8482","thr",2.47747662479074,0.141578182374814,1.05760665949167,"others"
"8483","ThrRS",1.39095263816476,0.13631805755757,-0.0264367483107324,"others"
"8484","ths",1.25342479135875,0.379240630219505,-0.092827705646586,"Bjoern evelopmental paused"
"8485","thw",1.83527918633308,0.739652764965843,0.677612624647438,"others"
"8486","Tie",0.880208194190796,0.805627268669473,-0.26049052823689,"5-6 tissues"
"8487","Tif-IA",0.716592491117344,0.445598892755136,-0.505722735617472,"housekeeping"
"8488","Tig",0.430515261092338,6.73294069560812,-0.162989783718066,"5-6 tissues"
"8489","tilB",1.87889464022907,0.157965762132523,0.464156644969468,"others"
"8490","tim",0.937190313107804,0.906426469844275,-0.135998346072628,"others"
"8491","Tim17b",0.335035716535614,2.32204511556456,-0.525833944364595,"others"
"8492","Tim17b2",1.59571511401455,0.301726865412399,0.27332659507991,"others"
"8493","Tim23",0.506814608672679,1.34934799347219,-0.502368468743568,"others"
"8494","Tim8",0.214845205044151,5.4450257004132,-0.441228352329004,"others"
"8495","Tim9a",0.387320372556017,2.25188093095482,-0.475700003200917,"others"
"8496","timeout",1.36345497886357,0.10982356117963,-0.0663720958152736,"others"
"8497","Timp",1.90760492357571,0.840016693134718,0.786806526122507,"others"
"8498","tin",0.957816867857819,2.61722055797488,0.121673770433644,"others"
"8499","Tina-1",0.690024196355512,1.83431359685089,-0.189272206315211,"others"
"8500","tinc",0.762284469064808,0.686093634264394,-0.438166792178382,"Bjoern evelopmental paused"
"8501","tio",1.42823248412495,0.127859190012029,0.068017055272857,"others"
"8502","Tip60",1.11414192602363,0.117342064625347,-0.283855157222526,"others"
"8503","tipE",0.683435451784555,1.31840736032195,-0.325484102562836,"others"
"8504","Tis11",0.379290170569784,6.83129809841149,-0.210138626896292,"Bjoern evelopmental paused"
"8505","tj",3.22237414519721,0.320159276314427,1.87839703724531,"others"
"8506","Tk",2.1162209935107,0.645486520479939,0.922853295352781,"others"
"8507","tko",0.359816014815531,2.89506368576925,-0.440369727261942,"others"
"8508","TkR99D",1.74044117719086,0.111969774870036,0.312554850308071,"others"
"8509","tkv",1.38970107976545,0.437951104339205,0.162772732143389,"others"
"8510","Tl",1.66767072493287,0.474184321722626,0.426822695359073,"others"
"8511","Tlk",0.432905367214335,2.24947828402788,-0.430126364960394,"others"
"8512","tll",1.51580973798977,0.520631469999859,0.251213600216337,"others"
"8513","TM9SF2",0.836379187206964,1.34520379235458,-0.172658875261597,"others"
"8514","TM9SF3",0.956473024691253,0.202234095502813,-0.445742275259153,"others"
"8515","TM9SF4",0.784585103237387,0.283582351763895,-0.556655117855517,"others"
"8516","Tmc",1.06470065985555,1.36271798564096,0.0547488856937588,"others"
"8517","Tmem18",1.12882621112511,0.114309425987305,-0.291732639318698,"others"
"8518","TMEM216",1.10403643365075,0.19426284349569,-0.309410447530619,"others"
"8519","Tmhs",1.38211846645087,0.46124250340547,0.152941043058541,"others"
"8520","tmod",1.32611485293367,1.81724063153102,0.443329438356996,"others"
"8521","TMS1",0.774368370324604,1.18165538375763,-0.23935628147688,"others"
"8522","tn",0.360707883203068,3.77586092668092,-0.415972997996911,"others"
"8523","tna",1.28976728432775,2.68019089783438,0.463850870668989,"Bjoern evelopmental paused"
"8524","tnc",1.44901419721587,0.248519093224677,0.113234200805922,"others"
"8525","Tnks",1.15524479888484,0.644644603024195,-0.0381334954369619,"others"
"8526","Tnpo",0.769994394891776,0.682791125042984,-0.43092001382314,"others"
"8527","Tob",0.561054865815388,1.80584528441216,-0.324189857499337,"others"
"8528","toc",1.17096490789579,0.548030557177959,-0.0475019535425578,"Bjoern evelopmental paused"
"8529","toe",1.56237585487137,0.144462916234958,0.156255348266338,"others"
"8530","tok",3.35662189225204,0.732198455319384,2.19728232348181,"Bjoern evelopmental paused"
"8531","Toll-6",0.66995368797641,2.18141488344648,-0.190271978420235,"Bjoern evelopmental paused"
"8532","Toll-7",1.1373857499144,1.22599791441005,0.124880465074901,"others"
"8533","Tollo",1.16276585943178,0.733472933007679,0.0037947875266795,"Bjoern evelopmental paused"
"8534","Tom",1.33225143617169,3.81813596603049,0.558636168160482,"others"
"8535","Tom20",0.318472485552272,3.22618131516984,-0.458944554826193,"others"
"8536","Tom40",0.498898485630439,1.31138322478504,-0.510177727732366,"housekeeping"
"8537","Tom7",0.276548537369239,5.52091714044702,-0.374851635777219,"housekeeping"
"8538","Tomosyn",0.818132930246158,0.53394711576014,-0.427159282731952,"5-6 tissues"
"8539","Top1",0.639653723007806,1.25730086935801,-0.371726656502285,"others"
"8540","Top2",1.60148368793278,0.762870644258073,0.445359689839873,"others"
"8541","Top3beta",1.34236526376915,0.204337871987624,-0.0581988595288667,"others"
"8542","tor",1.09463239707279,0.537428825367641,-0.143746094623111,"others"
"8543","TORIP",1.19788011736142,0.124844070008592,-0.152799049182771,"others"
"8544","Torsin",1.52006199311052,0.240608099839618,0.174987255495966,"others"
"8545","TotC",1.59778500616217,0.373751047442756,0.248285737881403,"others"
"8546","TotF",1.90181536805007,0.325170265643015,0.556994461270098,"others"
"8547","tou",0.690123241620817,0.762922830973148,-0.465996794490487,"others"
"8548","tow",0.485853413479312,1.62552102045699,-0.474486467164809,"others"
"8549","toy",0.859023091282504,0.967336194997268,-0.168737881908456,"others"
"8550","Tpc1",4.31790974463092,0.415677524476604,3.0349543195753,"others"
"8551","Tpi",0.656561723965057,4.70406413932929,-0.0493202533123781,"others"
"8552","TpnC25D",2.52270908553277,1.57851103918051,1.54396457327964,"others"
"8553","TpnC4",0.925643223779263,0.823391465600701,-0.205402888099383,"others"
"8554","TpnC41C",0.859743333881156,1.13176605801705,-0.15063842453413,"others"
"8555","TppII",1.58572051972909,0.173514227041859,0.20711420109598,"others"
"8556","Tpr2",0.574562302138703,4.2396673157092,-0.16962868905846,"others"
"8557","Tps1",1.35475227892485,1.36418663020419,0.344669184814956,"others"
"8558","tra",1.45442375423186,0.139897975703602,0.033310609699291,"others"
"8559","Traf4",1.73165523185877,0.470695010831712,0.496243276305311,"others"
"8560","Traf6",1.00186212980367,0.123929919644404,-0.350015024836804,"others"
"8561","Traf-like",0.463682360910084,2.02916336227714,-0.393822521917641,"0 tissues"
"8562","tral",0.644977903199268,1.61290287529688,-0.32059454823084,"others"
"8563","TRAM",0.729176192165683,1.57536344509197,-0.250863041710561,"others"
"8564","Trap1",0.707327632128953,0.509509795099128,-0.564501173129706,"others"
"8565","Trax",1.11526433781584,0.129419423500383,-0.25250124087783,"others"
"8566","trbl",2.77313389547971,0.116477700759161,1.36838404364182,"Bjoern evelopmental paused"
"8567","trc",0.932369934812324,0.243549655343194,-0.405715165207823,"others"
"8568","Tre1",0.985399376547437,2.20876100892509,0.123500455274146,"housekeeping"
"8569","Treh",1.30828152494744,1.4877081412021,0.294322931373483,"others"
"8570","trem",1.45093503235888,0.106781898004136,0.021431335971176,"others"
"8571","Tret1-1",1.41612423526653,0.899835435087719,0.33720672002472,"others"
"8572","Trf",1.49301716547071,0.146703685761502,0.0969207174636249,"others"
"8573","Trf2",0.361588897313928,2.97941537904044,-0.431223423486974,"Bjoern evelopmental paused"
"8574","Trf4-1",0.842618383712525,0.285186277178155,-0.492034664015051,"others"
"8575","Trf4-2",1.16946582885114,0.879927491954991,0.0757718134543932,"others"
"8576","trh",0.745246858341763,1.16627281175654,-0.268753238661073,"others"
"8577","Trh",1.77364955180012,0.928129256194027,0.719809663322297,"others"
"8578","Trim9",0.768757555768374,0.733994909225222,-0.390073371529701,"Bjoern evelopmental paused"
"8579","trio",1.60800384767604,0.418353253509297,0.330822861305873,"housekeeping"
"8580","Trissin",1.52938791045147,0.126242369239992,0.176079612005441,"others"
"8581","trk",0.90379739373973,0.110995384381875,-0.52531238035751,"others"
"8582","Trl",1.26031178584868,0.173907548317406,-0.115897238489305,"others"
"8583","trn",0.768657376177435,2.44544137261393,-0.0869634761114297,"Bjoern evelopmental paused"
"8584","trol",0.597608027677672,9.47267809306687,0.120117556876126,"5-6 tissues"
"8585","trp",0.718537209898457,0.543699518818983,-0.507474222430553,"others"
"8586","Trp1",1.03990451613986,2.34909275014419,0.179919716889434,"others"
"8587","TrpA1",1.73847841925176,0.214642200708579,0.33380730362243,"others"
"8588","trpl",0.68902220458257,3.48079855208822,-0.0962806456259115,"others"
"8589","Trpm",0.781968322716057,1.48373537713047,-0.23313924615606,"others"
"8590","TrpRS",1.05085096259174,0.200569228377252,-0.354879158911023,"others"
"8591","Trs20",0.947939222908886,1.02470401148926,-0.0565978930558245,"housekeeping"
"8592","Trs23",1.1437054001128,0.147243317172459,-0.251519562237,"others"
"8593","Trs31",0.761173145007827,0.353048837929048,-0.583768724363825,"housekeeping"
"8594","Trs33",0.93341434727002,0.173277970703118,-0.446696538672833,"housekeeping"
"8595","trsn",1.24865440745069,0.364073494505953,-0.0980607052245708,"others"
"8596","trus",1.14478849924386,0.124854882659621,-0.205893040423203,"housekeeping"
"8597","trv",0.491679681525374,7.40318652910386,-0.0726576635657358,"5-6 tissues"
"8598","trx",0.465466339688268,1.80561795593763,-0.419828602399809,"housekeeping"
"8599","Trx-2",0.312715411892589,6.07471059733018,-0.309113394982552,"others"
"8600","Trxr-1",2.64473356325761,0.116553314133678,1.24058988778786,"others"
"8601","Try29F",1.15885435036652,5.66701793593144,0.516079813246423,"others"
"8602","Ts",1.63321648785374,0.212500676633604,0.228876745045797,"others"
"8603","Tsf2",2.08874354618661,0.220870224790487,0.674055050668986,"housekeeping"
"8604","tsg",0.792779337384186,0.136065387546289,-0.623978781451572,"others"
"8605","TSG101",1.10651433328259,0.205477148135982,-0.294352781262988,"others"
"8606","tsh",0.896169155174499,1.36044692988948,-0.11360701316966,"Bjoern evelopmental paused"
"8607","tsl",2.67036538930454,0.186641497773173,1.27970682247133,"Bjoern evelopmental paused"
"8608","Tsp",1.62574818497293,0.883546864904717,0.534433261491683,"5-6 tissues"
"8609","Tsp26A",1.50155168894972,0.124412448199917,0.150684747972246,"others"
"8610","Tsp29Fa",0.540114798595358,4.63200454868778,-0.171542702828269,"others"
"8611","Tsp29Fb",0.343107965946251,5.39990258383396,-0.315798943862246,"others"
"8612","Tsp2A",0.286616117495167,6.66748261892476,-0.30959640508034,"others"
"8613","Tsp39D",0.994487721459072,0.611051206755548,-0.193778352227222,"others"
"8614","Tsp42Ea",0.378354137098871,8.52886176699007,-0.136650125678821,"5-6 tissues"
"8615","Tsp42Ec",1.34587790288255,1.58043158252092,0.367918390864959,"0 tissues"
"8616","Tsp42Ed",0.632607344994178,3.7671788274632,-0.144688579961532,"others"
"8617","Tsp42Ee",0.389194161087535,5.7504489989145,-0.248905260639614,"others"
"8618","Tsp42Ef",2.12753835971656,0.282663014043873,0.782596512257686,"5-6 tissues"
"8619","Tsp42Eg",2.32614871429124,0.713742716377625,1.15346801129548,"5-6 tissues"
"8620","Tsp42Eh",1.06781814053167,0.281151324611427,-0.282858318874893,"0 tissues"
"8621","Tsp42Ei",2.45126681493664,0.426728865784615,1.19680326912794,"others"
"8622","Tsp42Ej",0.643372322379782,2.52210868378227,-0.205838625114744,"5-6 tissues"
"8623","Tsp42Ek",1.14479384608337,0.116281250410773,-0.261533864170303,"others"
"8624","Tsp42El",0.497569123760955,4.45350634121011,-0.229384919682047,"5-6 tissues"
"8625","Tsp42En",1.87067944717728,0.649782298367705,0.677354723095599,"others"
"8626","Tsp42Eo",1.20811067471828,0.31601551586178,-0.131709113596557,"others"
"8627","Tsp42Eq",1.00029572542581,0.989537794986894,-0.0158542639362556,"0 tissues"
"8628","Tsp42Er",1.048868134219,0.845546534326631,-0.0682734355106089,"others"
"8629","Tsp47F",0.711850534231869,3.52098850801906,-0.0746843201082724,"others"
"8630","Tsp5D",2.44877395571014,0.703370231520129,1.26306423629287,"others"
"8631","Tsp66E",0.344878729556134,7.03760188188812,-0.23586724717857,"others"
"8632","Tsp68C",0.453921550061473,3.84703447584887,-0.31754642273989,"others"
"8633","Tsp74F",1.06302735413917,2.09053080836519,0.20721713137049,"5-6 tissues"
"8634","Tsp86D",1.11141983720331,0.626904226108005,-0.0818419139679447,"others"
"8635","Tsp96F",1.43416819011426,0.523607971232,0.172291179545541,"others"
"8636","Tsp97E",0.556351174027531,1.46126609232133,-0.464029582562234,"others"
"8637","Tspo",1.57918169327857,0.218913369108237,0.167394112264718,"others"
"8638","tsr",0.303921765418423,9.06801957313374,-0.189293510697896,"others"
"8639","Tsr1",1.61538939399319,0.118984286070973,0.228155997417552,"others"
"8640","tsu",0.573371762945292,1.82670298789401,-0.307452813019553,"others"
"8641","Ttc19",1.43852204219262,0.103502418289256,0.0144380900410521,"others"
"8642","Ttd14",1.34600461756526,0.380213880887866,0.00054907292137929,"others"
"8643","tth",0.681016285912371,0.670960504489607,-0.517524998687442,"housekeeping"
"8644","ttk",2.7556507152235,0.349334406982108,1.41075109986804,"housekeeping"
"8645","ttm50",0.814874177748458,0.443927492268415,-0.407695147933984,"others"
"8646","ttv",0.86613654139071,0.501413200912637,-0.409538485422125,"others"
"8647","tty",0.736902948786254,0.495170399634668,-0.539370984546052,"others"
"8648","tub",1.28367970775632,0.102707734518109,-0.138596247099389,"others"
"8649","tud",0.791577143177175,0.65335577832513,-0.401761810081249,"Bjoern evelopmental paused"
"8650","Tudor-SN",0.628364585815415,1.05445439609751,-0.373312805564905,"others"
"8651","tum",1.63611790735007,0.403195134311757,0.322346354938411,"others"
"8652","tun",1.57798620061472,0.421970469344262,0.309767246834073,"others"
"8653","tup",1.03669527265558,1.43539920208344,0.0153002915360254,"Bjoern evelopmental paused"
"8654","Tusp",0.992279223417966,0.275798935408445,-0.370777902787873,"Bjoern evelopmental paused"
"8655","tut",1.96961112115914,0.238640200641579,0.618769877695775,"others"
"8656","tutl",0.462184921866336,3.08675806364254,-0.321895372252328,"Bjoern evelopmental paused"
"8657","tw",1.40780808108727,0.216836738653399,0.000121731100475309,"others"
"8658","TwdlB",1.57521170273806,4.34033882586933,0.838736589811544,"others"
"8659","TwdlC",2.15482337515233,2.45463942037676,1.2997949809868,"0 tissues"
"8660","TwdlD",1.26185610629921,6.3811955226361,0.65365380360501,"others"
"8661","TwdlE",1.16288073033243,5.16311716190054,0.488565408398663,"0 tissues"
"8662","TwdlG",0.770828920432662,7.38953274813736,0.205856217038495,"others"
"8663","TwdlH",1.00245336112675,0.914874477170008,-0.0631434437863199,"0 tissues"
"8664","TwdlK",1.87194782770912,0.162907460356427,0.450546935055914,"0 tissues"
"8665","TwdlL",1.639251340334,5.75840514316343,1.0015873067249,"others"
"8666","TwdlM",1.59960694893942,6.65439395234867,1.00285276676946,"others"
"8667","TwdlN",1.45110741437203,3.26984764318901,0.673727677848445,"others"
"8668","TwdlP",1.27605937637671,0.672790523276752,0.0768823311619549,"0 tissues"
"8669","TwdlQ",1.28657903151211,5.31947268049525,0.62253159702022,"0 tissues"
"8670","TwdlR",1.91248588856813,0.719115293567674,0.745644007850627,"others"
"8671","TwdlS",2.68175004282106,0.366153784741819,1.33399666355968,"others"
"8672","TwdlT",1.33204497435008,3.27559407931837,0.554592056768758,"others"
"8673","TwdlU",1.07388725100051,2.13949292890953,0.216450994802935,"others"
"8674","TwdlV",1.73706132248832,6.23504436691724,1.12250738612341,"0 tissues"
"8675","TwdlW",1.19134350745698,7.91830388386009,0.650296500808425,"others"
"8676","TwdlX",1.3121319758849,1.37325164573224,0.300966731480762,"0 tissues"
"8677","TwdlY",1.42207699065382,4.74693397863066,0.719412641784773,"others"
"8678","twe",0.841601943410593,1.24981192856826,-0.17008590463875,"others"
"8679","tweek",0.982547541093203,0.21544457810265,-0.42290533935291,"others"
"8680","twf",1.02701241948966,0.191586753032164,-0.379444750945765,"others"
"8681","twi",1.7596357856559,1.00353872636394,0.749362915866325,"others"
"8682","twin",0.606270609473547,0.660259639380814,-0.588365510680089,"others"
"8683","twit",1.20859799856373,2.2206227394009,0.34615088248896,"others"
"8684","twr",0.574753957726337,1.32206963331529,-0.434110126223791,"others"
"8685","tws",1.08858015607141,0.28646759468828,-0.240915425760522,"others"
"8686","twz",1.55139980956218,0.675235698776573,0.351480202873886,"Bjoern evelopmental paused"
